RENEWABLE_perc,NUCLEAR,HYDRO_perc,STORAGE,IMPORTS_perc,SOLAR_perc,LOW_CARBON,BIOMASS_perc,HYDRO,STORAGE_perc,WIND_EMB,WIND_perc,IMPORTS,LOW_CARBON_perc,GAS,COAL_perc,CARBON_INTENSITY,COAL,FOSSIL,ZERO_CARBON_perc,FOSSIL_perc,GENERATION_perc,GENERATION,DATETIME,OTHER,NUCLEAR_perc,ZERO_CARBON,WIND_EMB_perc,BIOMASS,GAS_perc,OTHER_perc,WIND,SOLAR,RENEWABLE
43.3,4251.0,0.9,266,17.1,0.0,24744.0,6.4,368,0.6,3005.0,34.5,7030.0,60.1,9192.0,0.0,113.0,0.0,9192.0,69.8,22.3,100.0,41186.0,2026-01-02T20:30:00,220.0,10.3,21739.0,7.3,2642.0,22.3,0.5,14212.0,0.0,17851.0
46.3,4244.0,0.9,0,13.6,0.0,24980.0,6.8,367,0.0,3047.0,37.6,5324.0,64.0,8343.0,0.0,104.0,0.0,8343.0,71.6,21.4,100.0,39009.0,2026-01-02T21:00:00,362.0,10.9,21933.0,7.8,2667.0,21.4,0.9,14655.0,0.0,18069.0
47.5,4237.0,1.0,0,13.9,0.0,24809.0,7.1,366,0.0,3129.0,38.2,5224.0,65.8,7188.0,0.0,96.0,0.0,7188.0,73.9,19.1,100.0,37698.0,2026-01-02T21:30:00,477.0,11.2,21680.0,8.3,2683.0,19.1,1.3,14394.0,0.0,17889.0
48.6,4237.0,1.0,0,13.8,0.0,24425.0,7.4,344,0.0,3221.0,38.7,4990.0,67.8,6102.0,0.0,89.0,0.0,6102.0,76.2,16.9,100.0,36044.0,2026-01-02T22:00:00,527.0,11.8,21204.0,8.9,2665.0,16.9,1.5,13958.0,0.0,17523.0
50.2,4241.0,1.0,0,14.1,0.0,24480.0,7.5,344,0.0,3287.0,39.9,4944.0,69.8,5269.0,0.0,80.0,0.0,5269.0,79.0,15.0,100.0,35062.0,2026-01-02T22:30:00,369.0,12.1,21193.0,9.4,2625.0,15.0,1.1,13983.0,0.0,17614.0
53.3,4237.0,1.0,0,10.7,0.0,24377.0,7.0,343,0.0,3331.0,42.3,3572.0,72.9,4945.0,0.0,77.0,0.0,4945.0,79.3,14.8,100.0,33432.0,2026-01-02T23:00:00,538.0,12.7,21046.0,10.0,2333.0,14.8,1.6,14133.0,0.0,17807.0
54.5,4241.0,1.0,0,10.7,0.0,23983.0,5.6,342,0.0,3366.0,43.2,3518.0,72.9,5042.0,0.0,76.0,0.0,5042.0,79.3,15.3,100.0,32883.0,2026-01-02T23:30:00,340.0,12.9,20617.0,10.2,1832.0,15.3,1.0,14202.0,0.0,17910.0
55.5,4245.0,1.0,0,11.5,0.0,24113.0,5.3,343,0.0,3417.0,44.0,3756.0,73.8,4584.0,0.0,75.0,0.0,4584.0,81.1,14.0,100.0,32685.0,2026-01-03T00:00:00,232.0,13.0,20696.0,10.5,1728.0,14.0,0.7,14380.0,0.0,18140.0
55.8,4244.0,1.0,0,11.4,0.0,24485.0,5.4,339,0.0,3500.0,44.2,3788.0,73.9,4419.0,0.0,74.0,0.0,4419.0,81.2,13.3,100.0,33121.0,2026-01-03T00:30:00,429.0,12.8,20985.0,10.6,1772.0,13.3,1.3,14630.0,0.0,18469.0
55.6,4248.0,0.8,0,13.5,0.0,24472.0,5.2,254,0.0,3587.0,44.0,4506.0,73.5,4134.0,0.0,74.0,0.0,4134.0,82.8,12.4,100.0,33305.0,2026-01-03T01:00:00,193.0,12.8,20885.0,10.8,1719.0,12.4,0.6,14664.0,0.0,18505.0
56.1,4249.0,0.7,0,13.5,0.0,24528.0,4.9,245,0.0,3648.0,44.4,4488.0,73.7,4046.0,0.0,73.0,0.0,4046.0,83.1,12.2,100.0,33263.0,2026-01-03T01:30:00,201.0,12.8,20880.0,11.0,1629.0,12.2,0.6,14757.0,0.0,18650.0
56.9,4248.0,0.7,0,11.8,0.0,24267.0,4.3,235,0.0,3697.0,44.8,3872.0,74.1,4273.0,0.0,75.0,0.0,4273.0,81.7,13.1,100.0,32734.0,2026-01-03T02:00:00,322.0,13.0,20570.0,11.3,1407.0,13.1,1.0,14680.0,0.0,18612.0
57.4,4254.0,0.7,0,11.7,0.0,24331.0,4.3,234,0.0,3751.0,45.1,3810.0,74.8,4122.0,0.0,73.0,0.0,4122.0,82.4,12.7,100.0,32526.0,2026-01-03T02:30:00,263.0,13.1,20580.0,11.5,1410.0,12.7,0.8,14682.0,0.0,18667.0
58.3,4253.0,0.7,0,9.8,0.0,24488.0,4.4,234,0.0,3787.0,45.9,3148.0,75.9,4374.0,0.0,74.0,0.0,4374.0,81.7,13.6,100.0,32271.0,2026-01-03T03:00:00,261.0,13.2,20701.0,11.7,1411.0,13.6,0.8,14803.0,0.0,18824.0
59.6,4258.0,0.7,0,9.6,0.0,24717.0,4.4,235,0.0,3780.0,47.0,3062.0,77.3,3919.0,0.0,69.0,0.0,3919.0,83.3,12.3,100.0,31983.0,2026-01-03T03:30:00,285.0,13.3,20937.0,11.8,1411.0,12.3,0.9,15033.0,0.0,19048.0
61.0,4256.0,0.8,0,6.5,0.0,24637.0,4.5,235,0.0,3719.0,48.3,2018.0,79.3,4039.0,0.0,69.0,0.0,4039.0,82.6,13.0,100.0,31076.0,2026-01-03T04:00:00,382.0,13.7,20918.0,12.0,1411.0,13.0,1.2,15016.0,0.0,18970.0
60.9,4257.0,0.8,0,6.2,0.0,24543.0,4.5,234,0.0,3612.0,48.5,1912.0,79.1,4156.0,0.0,71.0,0.0,4156.0,82.0,13.4,100.0,31047.0,2026-01-03T04:30:00,436.0,13.7,20931.0,11.6,1382.0,13.4,1.4,15058.0,0.0,18904.0
63.8,4257.0,0.8,0,3.9,0.0,24945.0,4.9,234,0.0,3541.0,51.3,1176.0,82.9,3531.0,0.0,61.0,0.0,3531.0,84.3,11.7,100.0,30095.0,2026-01-03T05:00:00,443.0,14.1,21404.0,11.8,1473.0,11.7,1.5,15440.0,0.0,19215.0
62.9,4250.0,0.8,0,3.9,0.0,24485.0,5.0,234,0.0,3575.0,50.1,1150.0,82.2,3801.0,0.0,64.0,0.0,3801.0,83.4,12.8,100.0,29791.0,2026-01-03T05:30:00,355.0,14.3,20910.0,12.0,1492.0,12.8,1.2,14934.0,0.0,18743.0
63.3,4251.0,0.8,0,4.3,0.0,25571.0,6.3,244,0.0,3654.0,50.6,1328.0,83.5,3429.0,0.0,58.0,0.0,3429.0,85.4,11.2,100.0,30635.0,2026-01-03T06:00:00,307.0,13.9,21917.0,11.9,1930.0,11.2,1.0,15492.0,0.0,19390.0
62.0,4252.0,0.8,0,4.4,0.0,26026.0,7.7,265,0.0,3705.0,49.3,1382.0,83.4,3257.0,0.0,59.0,0.0,3257.0,85.4,10.4,100.0,31210.0,2026-01-03T06:30:00,545.0,13.6,22321.0,11.9,2412.0,10.4,1.7,15392.0,0.0,19362.0
60.0,4257.0,0.8,0,6.9,0.0,26057.0,8.2,265,0.0,3733.0,47.5,2204.0,81.5,3540.0,0.0,62.0,0.0,3540.0,85.7,11.1,100.0,31978.0,2026-01-03T07:00:00,177.0,13.3,22324.0,11.7,2625.0,11.1,0.6,15177.0,0.0,19175.0
58.7,4250.0,0.8,0,6.9,0.0,26172.0,8.0,269,0.0,3760.0,46.4,2274.0,79.6,4053.0,0.0,68.0,0.0,4053.0,83.5,12.3,100.0,32862.0,2026-01-03T07:30:00,363.0,12.9,22412.0,11.4,2636.0,12.3,1.1,15257.0,0.0,19286.0
56.0,4254.0,0.9,0,8.7,0.0,26229.0,7.8,313,0.0,3777.0,44.1,2988.0,76.1,4905.0,0.0,82.0,0.0,4905.0,81.1,14.2,100.0,34450.0,2026-01-03T08:00:00,328.0,12.3,22448.0,11.0,2698.0,14.2,1.0,15183.0,4.0,19277.0
54.6,4256.0,0.9,0,8.6,0.9,26955.0,8.5,328,0.0,3768.0,42.3,3086.0,74.9,5201.0,0.0,87.0,0.0,5201.0,79.3,14.4,100.0,35996.0,2026-01-03T08:30:00,754.0,11.8,22848.0,10.5,3046.0,14.4,2.1,15218.0,339.0,19653.0
54.1,4251.0,0.9,0,13.0,4.2,28444.0,8.6,354,0.0,3730.0,39.3,5026.0,73.6,4748.0,0.0,82.0,0.0,4748.0,81.7,12.3,100.0,38635.0,2026-01-03T09:00:00,417.0,11.0,23100.0,9.7,3307.0,12.3,1.1,15188.0,1614.0,20886.0
55.5,4255.0,0.9,0,12.6,8.3,30151.0,8.2,357,0.0,3660.0,37.4,5120.0,74.1,4907.0,0.0,80.0,0.0,4907.0,81.0,12.1,100.0,40684.0,2026-01-03T09:30:00,506.0,10.5,23132.0,9.0,3323.0,12.1,1.2,15197.0,3359.0,22573.0
58.7,4253.0,0.9,0,11.7,11.6,32201.0,7.9,358,0.0,3576.0,37.8,4922.0,76.8,4323.0,0.0,74.0,0.0,4323.0,83.2,10.3,100.0,41931.0,2026-01-03T10:00:00,485.0,10.1,23777.0,8.5,3323.0,10.3,1.2,15843.0,4848.0,24625.0
60.2,4250.0,0.8,0,11.4,14.1,33412.0,7.8,357,0.0,3501.0,37.1,4894.0,77.9,4182.0,0.0,71.0,0.0,4182.0,83.9,9.7,100.0,42901.0,2026-01-03T10:30:00,413.0,9.9,23863.0,8.2,3331.0,9.7,1.0,15925.0,6048.0,25831.0
60.8,4252.0,0.8,0,11.4,15.9,33916.0,7.7,356,0.0,3427.0,36.2,4946.0,78.3,4089.0,0.0,70.0,0.0,4089.0,84.1,9.4,100.0,43330.0,2026-01-03T11:00:00,379.0,9.8,23604.0,7.9,3317.0,9.4,0.9,15679.0,6885.0,26347.0
61.9,4254.0,0.8,0,11.3,16.7,34541.0,7.5,356,0.0,3354.0,36.7,4930.0,79.2,3752.0,0.0,66.0,0.0,3752.0,85.2,8.6,100.0,43615.0,2026-01-03T11:30:00,392.0,9.8,23913.0,7.7,3291.0,8.6,0.9,16012.0,7274.0,26996.0
60.8,4251.0,0.9,0,11.3,16.4,33977.0,7.7,369,0.0,3349.0,35.9,4898.0,78.3,4127.0,0.0,70.0,0.0,4127.0,83.9,9.5,100.0,43390.0,2026-01-03T12:00:00,388.0,9.8,23510.0,7.7,3325.0,9.5,0.9,15565.0,7118.0,26401.0
60.3,4253.0,0.8,0,11.2,15.9,33744.0,7.7,368,0.0,3457.0,35.5,4880.0,77.8,4439.0,0.0,73.0,0.0,4439.0,83.1,10.2,100.0,43392.0,2026-01-03T12:30:00,329.0,9.8,23367.0,8.0,3326.0,10.2,0.8,15420.0,6920.0,26165.0
60.2,4251.0,0.8,0,10.0,15.2,33451.0,7.7,352,0.0,3562.0,35.9,4312.0,77.8,4801.0,0.0,73.0,0.0,4801.0,81.7,11.2,100.0,42996.0,2026-01-03T13:00:00,432.0,9.9,23361.0,8.3,3330.0,11.2,1.0,15428.0,6528.0,25870.0
58.6,4249.0,0.8,0,10.1,13.3,32439.0,7.8,340,0.0,3547.0,36.1,4278.0,76.4,5230.0,0.0,78.0,0.0,5230.0,80.2,12.3,100.0,42457.0,2026-01-03T13:30:00,510.0,10.0,23263.0,8.4,3331.0,12.3,1.2,15343.0,5629.0,24859.0
56.0,4247.0,0.8,28,8.5,10.6,30849.0,8.0,345,0.1,3457.0,36.2,3544.0,74.3,6147.0,0.0,90.0,0.0,6147.0,76.3,14.8,100.0,41534.0,2026-01-03T14:00:00,994.0,10.2,22985.0,8.3,3333.0,14.8,2.4,15032.0,4407.0,23269.0
52.3,4251.0,0.9,64,8.5,7.1,29377.0,8.0,356,0.2,3359.0,36.2,3530.0,70.5,7351.0,0.0,104.0,0.0,7351.0,72.5,17.6,100.0,41669.0,2026-01-03T14:30:00,1411.0,10.2,23064.0,8.1,3314.0,17.6,3.4,15079.0,2954.0,21812.0
50.0,4250.0,0.9,34,8.9,2.9,28218.0,8.1,369,0.1,3249.0,38.2,3680.0,68.3,8174.0,0.0,110.0,0.0,8174.0,71.6,19.8,100.0,41306.0,2026-01-03T15:00:00,1234.0,10.3,23776.0,7.9,3326.0,19.8,3.0,15797.0,1193.0,20642.0
47.5,4250.0,0.9,78,9.2,0.4,27117.0,8.1,375,0.2,3120.0,38.4,3768.0,65.9,9000.0,0.0,119.0,0.0,9000.0,69.9,21.9,100.0,41124.0,2026-01-03T15:30:00,1239.0,10.3,23833.0,7.6,3327.0,21.9,3.0,15803.0,164.0,19540.0
46.0,4252.0,1.0,546,13.5,0.0,27414.0,7.7,422,1.3,3029.0,36.8,5810.0,63.6,9131.0,0.0,123.0,0.0,9131.0,71.2,21.2,100.0,43099.0,2026-01-03T16:00:00,744.0,9.9,24385.0,7.0,3322.0,21.2,1.7,15843.0,0.0,19840.0
45.4,4247.0,1.0,1110,13.4,0.0,27763.0,7.5,447,2.5,3024.0,35.1,5954.0,62.5,9326.0,0.0,126.0,0.0,9326.0,69.8,21.0,100.0,44415.0,2026-01-03T16:30:00,1372.0,9.6,24739.0,6.8,3331.0,21.0,3.1,15604.0,0.0,20185.0
43.6,4248.0,1.0,980,15.3,0.0,27611.0,7.3,466,2.1,3057.0,33.8,7044.0,60.1,9402.0,0.0,128.0,0.0,9402.0,68.5,20.5,100.0,45925.0,2026-01-03T17:00:00,1868.0,9.2,24554.0,6.7,3331.0,20.5,4.1,15529.0,0.0,20032.0
43.3,4247.0,1.0,1030,15.5,0.0,27509.0,7.2,456,2.2,3074.0,33.4,7130.0,59.8,9457.0,0.0,129.0,0.0,9457.0,68.2,20.5,100.0,46021.0,2026-01-03T17:30:00,1925.0,9.2,24435.0,6.7,3329.0,20.5,4.2,15373.0,0.0,19933.0
43.7,4250.0,0.9,870,16.0,0.0,27536.0,7.3,417,1.9,3087.0,34.1,7298.0,60.3,9559.0,0.0,125.0,0.0,9559.0,69.3,20.9,100.0,45642.0,2026-01-03T18:00:00,1249.0,9.3,24449.0,6.8,3327.0,20.9,2.7,15585.0,0.0,19959.0
44.3,4246.0,0.9,878,16.2,0.0,27509.0,7.2,415,1.9,3114.0,34.6,7296.0,61.0,9642.0,0.0,123.0,0.0,9642.0,70.3,21.4,100.0,45100.0,2026-01-03T18:30:00,653.0,9.4,24395.0,6.9,3268.0,21.4,1.4,15588.0,0.0,19995.0
43.5,4248.0,1.0,358,15.8,0.0,26653.0,7.3,424,0.8,3143.0,34.6,6992.0,60.4,10059.0,0.0,126.0,0.0,10059.0,69.1,22.8,100.0,44152.0,2026-01-03T19:00:00,448.0,9.6,23510.0,7.1,3205.0,22.8,1.0,15275.0,0.0,19200.0
42.9,4249.0,0.9,58,16.2,0.0,25905.0,7.3,409,0.1,3158.0,34.5,6972.0,60.2,9884.0,0.0,127.0,0.0,9884.0,69.1,23.0,100.0,43062.0,2026-01-03T19:30:00,301.0,9.9,22747.0,7.3,3161.0,23.0,0.7,14870.0,0.0,18495.0
45.0,4247.0,0.9,272,15.2,0.0,26233.0,7.3,397,0.6,3168.0,35.9,6380.0,62.4,9146.0,0.0,126.0,0.0,9146.0,70.9,21.7,100.0,42073.0,2026-01-03T20:00:00,314.0,10.1,23065.0,7.5,3055.0,21.7,0.7,15094.0,0.0,18931.0
45.8,4249.0,1.0,194,15.4,0.0,26050.0,7.5,396,0.5,3180.0,36.6,6322.0,63.7,8238.0,0.0,121.0,0.0,8238.0,72.8,20.1,100.0,40925.0,2026-01-03T20:30:00,315.0,10.4,22870.0,7.8,3061.0,20.1,0.8,14970.0,0.0,18740.0
46.8,4251.0,1.0,262,15.6,0.0,25794.0,7.7,392,0.7,3170.0,37.1,6176.0,65.2,7317.0,0.0,113.0,0.0,7317.0,74.9,18.5,100.0,39537.0,2026-01-03T21:00:00,250.0,10.8,22624.0,8.0,3047.0,18.5,0.6,14672.0,0.0,18496.0
48.0,4255.0,1.0,0,15.9,0.0,25985.0,7.8,400,0.0,3119.0,39.0,6182.0,66.8,6505.0,0.0,106.0,0.0,6505.0,77.3,16.7,100.0,38892.0,2026-01-03T21:30:00,220.0,10.9,22866.0,8.0,3046.0,16.7,0.6,15165.0,0.0,18684.0
50.3,4256.0,1.0,0,16.0,0.0,26078.0,7.8,390,0.0,3060.0,41.1,6024.0,69.4,5290.0,0.0,92.0,0.0,5290.0,80.8,14.1,100.0,37573.0,2026-01-03T22:00:00,181.0,11.3,23018.0,8.1,2937.0,14.1,0.5,15435.0,0.0,18885.0
51.4,4256.0,1.0,0,16.4,0.0,25659.0,7.4,358,0.0,3028.0,42.1,5970.0,70.4,4583.0,0.0,86.0,0.0,4583.0,82.5,12.6,100.0,36424.0,2026-01-03T22:30:00,212.0,11.7,22631.0,8.3,2678.0,12.6,0.6,15339.0,0.0,18725.0
54.6,4253.0,1.0,0,14.1,0.0,25651.0,8.0,334,0.0,3014.0,44.8,4818.0,75.0,3521.0,0.0,73.0,0.0,3521.0,85.8,10.3,100.0,34209.0,2026-01-03T23:00:00,219.0,12.4,22637.0,8.8,2732.0,10.3,0.6,15318.0,0.0,18666.0
55.3,4249.0,1.0,0,14.1,0.0,25594.0,8.1,330,0.0,3001.0,45.4,4738.0,76.0,3081.0,0.0,69.0,0.0,3081.0,87.1,9.1,100.0,33683.0,2026-01-03T23:30:00,270.0,12.6,22593.0,8.9,2723.0,9.1,0.8,15291.0,0.0,18622.0
54.9,4253.0,1.0,0,13.1,0.0,25536.0,9.1,327,0.0,2966.0,45.0,4370.0,76.7,3216.0,0.0,72.0,0.0,3216.0,87.0,9.7,100.0,33278.0,2026-01-04T00:00:00,156.0,12.8,22570.0,8.9,3018.0,9.7,0.5,14972.0,0.0,18265.0
53.9,4249.0,1.0,0,12.9,0.0,25531.0,9.0,327,0.0,2896.0,44.3,4362.0,75.4,3596.0,0.0,78.0,0.0,3596.0,85.1,10.6,100.0,33869.0,2026-01-04T00:30:00,380.0,12.5,22635.0,8.6,3043.0,10.6,1.1,15016.0,0.0,18239.0
53.1,4239.0,0.8,0,13.8,0.0,25247.0,9.0,274,0.0,2813.0,43.9,4658.0,74.5,3635.0,0.0,81.0,0.0,3635.0,85.0,10.7,100.0,33872.0,2026-01-04T01:00:00,332.0,12.5,22434.0,8.3,3035.0,10.7,1.0,14886.0,0.0,17973.0
54.1,4245.0,0.8,0,14.0,0.0,25282.0,9.1,269,0.0,2740.0,45.0,4670.0,76.0,3163.0,0.0,75.0,0.0,3163.0,87.1,9.5,100.0,33281.0,2026-01-04T01:30:00,166.0,12.8,22542.0,8.2,3037.0,9.5,0.5,14991.0,0.0,18000.0
54.5,4245.0,0.8,0,14.7,0.0,25113.0,9.3,252,0.0,2682.0,45.5,4814.0,76.7,2612.0,0.0,70.0,0.0,2612.0,88.9,8.0,100.0,32722.0,2026-01-04T02:00:00,183.0,13.0,22431.0,8.2,3039.0,8.0,0.6,14895.0,0.0,17829.0
54.8,4246.0,0.8,0,15.0,0.0,24822.0,9.2,250,0.0,2632.0,45.8,4822.0,77.2,2355.0,0.0,68.0,0.0,2355.0,89.8,7.3,100.0,32157.0,2026-01-04T02:30:00,158.0,13.2,22190.0,8.2,2965.0,7.3,0.5,14729.0,0.0,17611.0
54.7,4245.0,0.8,0,14.6,0.0,24589.0,9.1,250,0.0,2577.0,45.9,4658.0,77.2,2380.0,0.0,69.0,0.0,2380.0,89.4,7.5,100.0,31864.0,2026-01-04T03:00:00,237.0,13.3,22012.0,8.1,2906.0,7.5,0.7,14611.0,0.0,17438.0
54.5,4252.0,0.8,0,14.7,0.0,24455.0,9.6,250,0.0,2507.0,45.7,4630.0,77.5,2304.0,0.0,68.0,0.0,2304.0,89.9,7.3,100.0,31556.0,2026-01-04T03:30:00,167.0,13.5,21948.0,7.9,3016.0,7.3,0.5,14430.0,0.0,17187.0
55.0,4247.0,0.8,0,13.3,0.0,24428.0,9.8,249,0.0,2433.0,46.4,4138.0,78.4,2404.0,0.0,69.0,0.0,2404.0,89.4,7.7,100.0,31171.0,2026-01-04T04:00:00,201.0,13.6,21995.0,7.8,3047.0,7.7,0.6,14452.0,0.0,17134.0
55.0,4252.0,0.8,0,13.2,0.0,24367.0,9.8,236,0.0,2370.0,46.6,4094.0,78.5,2436.0,0.0,69.0,0.0,2436.0,89.5,7.9,100.0,31032.0,2026-01-04T04:30:00,135.0,13.7,21997.0,7.6,3044.0,7.9,0.4,14465.0,0.0,17071.0
56.2,4250.0,0.8,0,11.6,0.0,24334.0,9.8,253,0.0,2313.0,47.8,3530.0,80.0,2427.0,0.0,66.0,0.0,2427.0,89.6,8.0,100.0,30429.0,2026-01-04T05:00:00,138.0,14.0,22021.0,7.6,2985.0,8.0,0.5,14533.0,0.0,17099.0
56.1,4246.0,0.8,0,11.6,0.0,24134.0,9.7,256,0.0,2251.0,47.8,3500.0,79.9,2406.0,0.0,66.0,0.0,2406.0,89.5,8.0,100.0,30213.0,2026-01-04T05:30:00,173.0,14.1,21883.0,7.5,2935.0,8.0,0.6,14446.0,0.0,16953.0
55.7,4244.0,0.9,0,10.0,0.0,23880.0,9.9,273,0.0,2190.0,47.5,3004.0,79.8,2817.0,0.0,68.0,0.0,2817.0,87.8,9.4,100.0,29911.0,2026-01-04T06:00:00,210.0,14.2,21690.0,7.3,2969.0,9.4,0.7,14204.0,0.0,16667.0
53.4,4245.0,0.9,0,9.3,0.0,23882.0,9.8,274,0.0,2139.0,45.7,2890.0,76.9,4033.0,0.0,81.0,0.0,4033.0,83.6,13.0,100.0,31040.0,2026-01-04T06:30:00,235.0,13.7,21743.0,6.9,3048.0,13.0,0.8,14176.0,0.0,16589.0
51.5,4244.0,0.9,0,4.6,0.0,23692.0,9.5,301,0.0,2099.0,44.0,1452.0,74.4,6416.0,0.0,105.0,0.0,6416.0,76.3,20.1,100.0,31845.0,2026-01-04T07:00:00,285.0,13.3,21593.0,6.6,3040.0,20.1,0.9,14008.0,0.0,16408.0
50.0,4243.0,1.0,0,4.4,0.0,23566.0,9.4,314,0.0,2066.0,42.7,1420.0,72.4,7397.0,0.0,113.0,0.0,7397.0,73.9,22.7,100.0,32566.0,2026-01-04T07:30:00,183.0,13.0,21500.0,6.3,3046.0,22.7,0.6,13897.0,0.0,16277.0
47.9,4241.0,1.2,0,6.9,0.0,23520.0,9.0,397,0.0,2031.0,40.7,2326.0,69.4,7874.0,0.0,113.0,0.0,7874.0,72.7,23.2,100.0,33900.0,2026-01-04T08:00:00,180.0,12.5,21484.0,6.0,3050.0,23.2,0.5,13796.0,5.0,16229.0
46.9,4239.0,1.2,0,7.1,1.0,23990.0,8.6,439,0.0,1984.0,39.1,2524.0,67.3,8528.0,0.0,119.0,0.0,8528.0,70.4,23.9,100.0,35638.0,2026-01-04T08:30:00,596.0,11.9,21662.0,5.6,3054.0,23.9,1.7,13930.0,344.0,16697.0
46.3,4243.0,1.1,0,15.1,4.2,24966.0,7.3,440,0.0,1956.0,35.9,5842.0,64.5,7685.0,0.0,113.0,0.0,7685.0,73.0,19.8,100.0,38716.0,2026-01-04T09:00:00,223.0,11.0,21396.0,5.1,2811.0,19.8,0.6,13902.0,1614.0,17912.0
47.6,4247.0,1.1,0,14.8,8.3,26541.0,7.3,448,0.0,1970.0,33.3,6016.0,65.3,7821.0,0.0,110.0,0.0,7821.0,72.4,19.2,100.0,40649.0,2026-01-04T09:30:00,271.0,10.4,21204.0,4.8,2956.0,19.2,0.7,13553.0,3367.0,19338.0
49.1,4246.0,1.0,0,15.1,11.4,28161.0,7.0,437,0.0,1959.0,32.1,6452.0,66.0,7747.0,0.0,110.0,0.0,7747.0,72.6,18.2,100.0,42675.0,2026-01-04T10:00:00,315.0,9.9,21340.0,4.6,2966.0,18.2,0.7,13691.0,4862.0,20949.0
50.6,4244.0,1.0,0,14.8,13.5,28870.0,6.2,438,0.0,1863.0,31.8,6428.0,66.6,7737.0,0.0,108.0,0.0,7737.0,72.4,17.8,100.0,43365.0,2026-01-04T10:30:00,330.0,9.8,21135.0,4.3,2671.0,17.8,0.8,13782.0,5872.0,21955.0
51.3,4244.0,1.1,0,13.6,15.3,29158.0,5.7,466,0.0,1726.0,31.0,5936.0,66.7,8187.0,0.0,107.0,0.0,8187.0,70.6,18.7,100.0,43722.0,2026-01-04T11:00:00,441.0,9.7,20752.0,3.9,2502.0,18.7,1.0,13540.0,6680.0,22412.0
51.3,4248.0,1.1,0,13.6,15.6,29262.0,5.8,461,0.0,1608.0,31.0,5946.0,66.8,8178.0,0.0,107.0,0.0,8178.0,70.8,18.7,100.0,43800.0,2026-01-04T11:30:00,414.0,9.7,20817.0,3.7,2539.0,18.7,0.9,13569.0,6837.0,22475.0
50.2,4244.0,0.9,0,15.4,15.3,28997.0,4.9,401,0.0,1555.0,30.6,6924.0,64.6,8345.0,0.0,113.0,0.0,8345.0,69.6,18.6,100.0,44896.0,2026-01-04T12:00:00,630.0,9.5,20568.0,3.5,2196.0,18.6,1.4,13727.0,6874.0,22557.0
49.0,4249.0,0.9,0,15.3,14.4,28512.0,4.8,389,0.0,1583.0,30.2,6926.0,63.1,9349.0,0.0,120.0,0.0,9349.0,67.8,20.7,100.0,45150.0,2026-01-04T12:30:00,363.0,9.4,20410.0,3.5,2158.0,20.7,0.8,13614.0,6519.0,22105.0
47.8,4253.0,1.0,0,13.6,13.0,28198.0,5.8,428,0.0,1623.0,30.2,6056.0,63.1,10028.0,0.0,125.0,0.0,10028.0,66.6,22.5,100.0,44656.0,2026-01-04T13:00:00,374.0,9.5,20763.0,3.6,2585.0,22.5,0.8,13497.0,5812.0,21360.0
45.7,4248.0,1.0,0,13.5,11.2,27468.0,6.4,453,0.0,1603.0,29.9,5998.0,61.6,10757.0,0.0,132.0,0.0,10757.0,65.3,24.1,100.0,44562.0,2026-01-04T13:30:00,339.0,9.5,20877.0,3.6,2857.0,24.1,0.8,13319.0,4988.0,20363.0
43.8,4255.0,1.1,0,8.1,8.6,26324.0,7.0,474,0.0,1548.0,30.6,3518.0,60.7,13107.0,0.0,143.0,0.0,13107.0,60.8,30.2,100.0,43402.0,2026-01-04T14:00:00,453.0,9.8,21059.0,3.6,3041.0,30.2,1.0,13289.0,3717.0,19028.0
40.0,4249.0,1.1,0,7.7,5.4,24644.0,7.0,491,0.0,1498.0,30.1,3344.0,56.9,14882.0,0.0,158.0,0.0,14882.0,57.6,34.4,100.0,43322.0,2026-01-04T14:30:00,452.0,9.8,20808.0,3.5,3049.0,34.4,1.0,13019.0,2338.0,17346.0
36.4,4251.0,1.2,0,3.9,2.4,23006.0,7.1,506,0.0,1479.0,29.3,1696.0,53.3,17991.0,0.0,178.0,0.0,17991.0,52.6,41.7,100.0,43153.0,2026-01-04T15:00:00,460.0,9.9,20472.0,3.4,3052.0,41.7,1.1,12663.0,1055.0,15703.0
34.1,4254.0,1.1,0,3.8,0.4,22173.0,7.0,466,0.0,1508.0,29.2,1640.0,50.9,19457.0,0.0,189.0,0.0,19457.0,50.9,44.6,100.0,43583.0,2026-01-04T15:30:00,313.0,9.8,20495.0,3.5,3051.0,44.6,0.7,12724.0,170.0,14868.0
33.8,4254.0,1.0,502,3.4,0.0,22520.0,6.8,437,1.1,1581.0,28.2,1540.0,50.0,20352.0,0.0,194.0,0.0,20352.0,49.9,45.2,100.0,45075.0,2026-01-04T16:00:00,663.0,9.4,20939.0,3.5,3050.0,45.2,1.5,12696.0,0.0,15216.0
32.5,4247.0,0.9,718,3.3,0.0,22483.0,6.5,407,1.5,1684.0,26.5,1554.0,48.2,20902.0,0.0,199.0,0.0,20902.0,47.9,44.8,100.0,46657.0,2026-01-04T16:30:00,1718.0,9.1,20799.0,3.6,3049.0,44.8,3.7,12378.0,0.0,15187.0
31.4,4241.0,0.9,786,3.7,0.0,22168.0,6.5,406,1.7,1767.0,25.1,1750.0,46.8,21210.0,0.0,204.0,0.0,21210.0,46.5,44.8,100.0,47389.0,2026-01-04T17:00:00,2261.0,8.9,20401.0,3.7,3059.0,44.8,4.8,11909.0,0.0,14868.0
